label,goes_class,fl_lon,fl_lat,rest_fl,rest_lon,rest_lat
2022/01/01/HMI.m2022.01.01_10.00.00.jpg,C2.3,77,19,"['C1.0', 'B6.8', 'B5.2', 'B4.5', 'B4.3', 'B4.1', 'B3.9', 'B3.5', 'B3.4']","[81, 74, 54, 88, 79, 78, 74, 88, 72]","[19, 19, -15, 20, 21, 19, 19, 19, 19]"
2022/01/01/HMI.m2022.01.01_11.00.00.jpg,C2.3,77,19,"['C1.0', 'B6.8', 'B5.2', 'B4.5', 'B4.3', 'B4.2', 'B4.1', 'B3.9', 'B3.5', 'B3.4']","[81, 74, 54, 88, 79, 66, 78, 74, 88, 72]","[19, 19, -15, 20, 21, -18, 19, 19, 19, 19]"
2022/01/01/HMI.m2022.01.01_12.00.00.jpg,C2.3,77,19,"['C1.0', 'B6.8', 'B5.2', 'B4.5', 'B4.3', 'B4.2', 'B4.1', 'B3.9', 'B3.5', 'B3.4']","[81, 74, 54, 88, 79, 66, 78, 74, 88, 72]","[19, 19, -15, 20, 21, -18, 19, 19, 19, 19]"
2022/01/01/HMI.m2022.01.01_13.00.00.jpg,C2.3,77,19,"['C1.0', 'B6.8', 'B5.2', 'B4.5', 'B4.3', 'B4.2', 'B4.1', 'B3.9', 'B3.8', 'B3.5']","[81, 74, 54, 88, 79, 66, 78, 74, 88, 88]","[19, 19, -15, 20, 21, -18, 19, 19, 21, 19]"
2022/01/01/HMI.m2022.01.01_14.00.00.jpg,C2.3,77,19,"['C1.0', 'B6.8', 'B4.5', 'B4.2', 'B4.1', 'B3.9', 'B3.8', 'B3.5']","[81, 74, 88, 66, 78, 74, 88, 88]","[19, 19, 20, -18, 19, 19, 21, 19]"
2022/01/01/HMI.m2022.01.01_15.00.00.jpg,C2.3,77,19,"['C1.0', 'B4.5', 'B4.2', 'B4.1', 'B3.9', 'B3.8', 'B3.5']","[81, 88, 66, 78, 74, 88, 88]","[19, 20, -18, 19, 19, 21, 19]"
2022/01/01/HMI.m2022.01.01_16.00.00.jpg,C2.3,77,19,"['C1.0', 'B4.5', 'B4.2', 'B4.1', 'B3.9', 'B3.8', 'B3.5']","[81, 88, 66, 78, 74, 88, 88]","[19, 20, -18, 19, 19, 21, 19]"
2022/01/01/HMI.m2022.01.01_17.00.00.jpg,C2.3,77,19,"['C1.0', 'B5.5', 'B4.5', 'B4.2', 'B4.1', 'B3.8', 'B3.5']","[81, 88, 88, 66, 78, 88, 88]","[19, 20, 20, -18, 19, 21, 19]"
2022/01/01/HMI.m2022.01.01_18.00.00.jpg,C2.3,77,19,"['C1.0', 'B5.5', 'B4.5', 'B4.2', 'B3.8', 'B3.5']","[81, 88, 88, 66, 88, 88]","[19, 20, 20, -18, 21, 19]"
2022/01/01/HMI.m2022.01.01_19.00.00.jpg,C1.0,81,19,"['B5.5', 'B4.5', 'B4.2', 'B3.8', 'B3.5']","[88, 88, 66, 88, 88]","[20, 20, -18, 21, 19]"
2022/01/01/HMI.m2022.01.01_20.00.00.jpg,C1.0,81,19,"['B5.5', 'B4.5', 'B4.2', 'B3.8', 'B3.5']","[88, 88, 66, 88, 88]","[20, 20, -18, 21, 19]"
2022/01/02/HMI.m2022.01.02_00.00.00.jpg,C1.0,81,19,"['B5.5', 'B4.5', 'B4.2', 'B3.8', 'B3.5', 'B2.5', 'B2.0']","[88, 88, 66, 88, 88, 88, 88]","[20, 20, -18, 21, 19, 22, 21]"
2022/01/02/HMI.m2022.01.02_01.00.00.jpg,B5.5,88,20,"['B4.5', 'B4.2', 'B3.8', 'B3.5', 'B2.5', 'B2.0']","[88, 66, 88, 88, 88, 88]","[20, -18, 21, 19, 22, 21]"
2022/01/02/HMI.m2022.01.02_02.00.00.jpg,B5.5,88,20,"['B4.5', 'B4.2', 'B3.8', 'B3.5', 'B3.1', 'B2.6', 'B2.5', 'B2.0']","[88, 66, 88, 88, 88, 88, 88, 88]","[20, -18, 21, 19, 20, 19, 22, 21]"
2022/01/02/HMI.m2022.01.02_03.00.00.jpg,B5.5,88,20,"['B4.5', 'B4.2', 'B3.8', 'B3.5', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.0', 'B1.8']","[88, 66, 88, 88, 88, 88, 88, 88, 88, 88]","[20, -18, 21, 19, 20, 19, 22, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_04.00.00.jpg,B5.5,88,20,"['B4.2', 'B3.8', 'B3.5', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.0', 'B1.8']","[66, 88, 88, 88, 88, 88, 88, 88, 88]","[-18, 21, 19, 20, 19, 22, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_05.00.00.jpg,B5.5,88,20,"['B4.2', 'B3.8', 'B3.5', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.0', 'B1.8']","[66, 88, 88, 88, 88, 88, 88, 88, 88]","[-18, 21, 19, 20, 19, 22, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_06.00.00.jpg,B5.5,88,20,"['B4.7', 'B4.2', 'B3.8', 'B3.5', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.0', 'B1.8']","[88, 66, 88, 88, 88, 88, 88, 88, 88, 88]","[19, -18, 21, 19, 20, 19, 22, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_07.00.00.jpg,B5.5,88,20,"['B4.7', 'B4.2', 'B3.8', 'B3.5', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, 66, 88, 88, 88, 88, 88, 88, 88, 88, 88]","[19, -18, 21, 19, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_08.00.00.jpg,B5.5,88,20,"['B4.7', 'B4.2', 'B3.8', 'B3.5', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, 66, 88, 88, 88, 88, 88, 88, 88, 88, 88]","[19, -18, 21, 19, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_09.00.00.jpg,B5.5,88,20,"['B4.7', 'B4.2', 'B3.8', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, 66, 88, 88, 88, 88, 88, 88, 88, 88]","[19, -18, 21, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_10.00.00.jpg,B5.5,88,20,"['B4.7', 'B4.2', 'B3.8', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, 66, 88, 88, 88, 88, 88, 88, 88, 88]","[19, -18, 21, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_11.00.00.jpg,B5.5,88,20,"['B4.7', 'B3.8', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, 88, 88, 88, 88, 88, 88, 88, 88]","[19, 21, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_12.00.00.jpg,B5.5,88,20,"['B4.7', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, -88, 88, 88, 88, 88, 88, 88, 88]","[19, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_13.00.00.jpg,B5.5,88,20,"['B4.7', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, -88, 88, 88, 88, 88, 88, 88, 88]","[19, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_14.00.00.jpg,B5.5,88,20,"['B4.7', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, -88, 88, 88, 88, 88, 88, 88, 88]","[19, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_15.00.00.jpg,B5.5,88,20,"['B4.7', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, -88, 88, 88, 88, 88, 88, 88, 88]","[19, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_16.00.00.jpg,B5.5,88,20,"['B4.7', 'B4.2', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[88, -88, -88, 88, 88, 88, 88, 88, 88, 88]","[19, -34, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_17.00.00.jpg,B4.7,88,19,"['B4.2', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[-88, -88, 88, 88, 88, 88, 88, 88, 88]","[-34, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_18.00.00.jpg,B4.7,88,19,"['B4.2', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[-88, -88, 88, 88, 88, 88, 88, 88, 88]","[-34, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_19.00.00.jpg,B4.7,88,19,"['B4.2', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[-88, -88, 88, 88, 88, 88, 88, 88, 88]","[-34, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/02/HMI.m2022.01.02_20.00.00.jpg,B4.7,88,19,"['B4.2', 'B3.4', 'B3.1', 'B2.6', 'B2.5', 'B2.1', 'B2.1', 'B2.0', 'B1.8']","[-88, -88, 88, 88, 88, 88, 88, 88, 88]","[-34, -35, 20, 19, 22, 19, 19, 21, 19]"
2022/01/03/HMI.m2022.01.03_00.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.7', 'B4.2', 'B3.5', 'B3.4', 'B3.1', 'B2.6', 'B2.1', 'B2.1', 'B1.8']","[-88, 88, -88, -88, -88, 88, 88, 88, 88, 88]","[-32, 19, -34, -33, -35, 20, 19, 19, 19, 19]"
2022/01/03/HMI.m2022.01.03_01.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.7', 'B4.2', 'B3.5', 'B3.4', 'B3.1', 'B2.6', 'B2.1', 'B2.1', 'B1.8']","[-88, 88, -88, -88, -88, 88, 88, 88, 88, 88]","[-32, 19, -34, -33, -35, 20, 19, 19, 19, 19]"
2022/01/03/HMI.m2022.01.03_02.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.7', 'B4.2', 'B3.5', 'B3.4', 'B2.1', 'B2.1', 'B1.8']","[-88, 88, -88, -88, -88, 88, 88, 88]","[-32, 19, -34, -33, -35, 19, 19, 19]"
2022/01/03/HMI.m2022.01.03_03.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.7', 'B4.2', 'B3.5', 'B3.4', 'B2.1']","[-88, 88, -88, -88, -88, 88]","[-32, 19, -34, -33, -35, 19]"
2022/01/03/HMI.m2022.01.03_04.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.7', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B2.1']","[-88, 88, 88, -88, -88, -88, 88]","[-32, 19, -29, -34, -33, -35, 19]"
2022/01/03/HMI.m2022.01.03_05.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.7', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B2.1']","[-88, 88, 88, -88, -88, -88, 88]","[-32, 19, -29, -34, -33, -35, 19]"
2022/01/03/HMI.m2022.01.03_06.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B3.1', 'B2.1']","[-88, 88, -88, -88, -88, -88, 88]","[-32, -29, -34, -33, -35, -34, 19]"
2022/01/03/HMI.m2022.01.03_07.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B3.1']","[-88, 88, -88, -88, -88, -88]","[-32, -29, -34, -33, -35, -34]"
2022/01/03/HMI.m2022.01.03_08.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B3.1', 'B2.7']","[-88, 88, -88, -88, -88, -88, 88]","[-32, -29, -34, -33, -35, -34, -29]"
2022/01/03/HMI.m2022.01.03_09.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B3.1', 'B2.7']","[-88, 88, -88, -88, -88, -88, 88]","[-32, -29, -34, -33, -35, -34, -29]"
2022/01/03/HMI.m2022.01.03_10.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B3.1', 'B2.7', 'B2.7']","[-88, 88, -88, -88, -88, -88, 88, -88]","[-32, -29, -34, -33, -35, -34, -29, -31]"
2022/01/03/HMI.m2022.01.03_11.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.4', 'B3.1', 'B2.7', 'B2.7']","[-88, 88, -88, -88, -88, -88, 88, -88]","[-32, -29, -34, -33, -35, -34, -29, -31]"
2022/01/03/HMI.m2022.01.03_12.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.1', 'B2.7', 'B2.7']","[-88, 88, -88, -88, -88, 88, -88]","[-32, -29, -34, -33, -34, -29, -31]"
2022/01/03/HMI.m2022.01.03_13.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2']","[-88, 88, -88, -88, -88, 88, -88, -60]","[-32, -29, -34, -33, -34, -29, -31, -33]"
2022/01/03/HMI.m2022.01.03_14.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2']","[-88, 88, -88, -88, -88, 88, -88, -60]","[-32, -29, -34, -33, -34, -29, -31, -33]"
2022/01/03/HMI.m2022.01.03_15.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B4.2', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2']","[-88, 88, -88, -88, -88, 88, -88, -60]","[-32, -29, -34, -33, -34, -29, -31, -33]"
2022/01/03/HMI.m2022.01.03_16.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2']","[-88, 88, -88, -88, 88, -88, -60]","[-32, -29, -33, -34, -29, -31, -33]"
2022/01/03/HMI.m2022.01.03_17.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2', 'B1.9']","[-88, 88, -88, -88, 88, -88, -60, -88]","[-32, -29, -33, -34, -29, -31, -33, -33]"
2022/01/03/HMI.m2022.01.03_18.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2', 'B2.1', 'B1.9']","[-88, 88, -88, -88, 88, -88, -60, -88, -88]","[-32, -29, -33, -34, -29, -31, -33, -33, -33]"
2022/01/03/HMI.m2022.01.03_19.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2', 'B2.1', 'B1.9']","[-88, 88, -88, -88, 88, -88, -60, -88, -88]","[-32, -29, -33, -34, -29, -31, -33, -33, -33]"
2022/01/03/HMI.m2022.01.03_20.00.00.jpg,B6.3,-88,-31,"['B5.3', 'B4.4', 'B3.5', 'B3.1', 'B2.7', 'B2.7', 'B2.2', 'B2.1', 'B1.9']","[-88, 88, -88, -88, 88, -88, -60, -88, -88]","[-32, -29, -33, -34, -29, -31, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_00.00.00.jpg,B4.4,88,-29,"['B3.1', 'B2.7', 'B2.7', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[-88, 88, -88, -60, -88, -88, -88]","[-34, -29, -31, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_01.00.00.jpg,B4.4,88,-29,"['B3.1', 'B2.7', 'B2.7', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[-88, 88, -88, -60, -88, -88, -88]","[-34, -29, -31, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_02.00.00.jpg,B4.4,88,-29,"['B3.1', 'B2.7', 'B2.7', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[-88, 88, -88, -60, -88, -88, -88]","[-34, -29, -31, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_03.00.00.jpg,B4.4,88,-29,"['B3.1', 'B2.7', 'B2.7', 'B2.6', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[-88, 88, -88, -88, -60, -88, -88, -88]","[-34, -29, -31, -33, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_04.00.00.jpg,B3.1,-88,-34,"['B2.7', 'B2.7', 'B2.6', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[88, -88, -88, -60, -88, -88, -88]","[-29, -31, -33, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_05.00.00.jpg,B3.1,-88,-34,"['B2.7', 'B2.7', 'B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[88, -88, -88, -88, -60, -88, -88, -88]","[-29, -31, -33, -31, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_06.00.00.jpg,B3.2,-88,-31,"['B2.7', 'B2.7', 'B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[88, -88, -88, -88, -60, -88, -88, -88]","[-29, -31, -33, -31, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_07.00.00.jpg,B3.2,-88,-31,"['B2.7', 'B2.7', 'B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B1.9']","[88, -88, -88, -88, -60, -88, -88, -88]","[-29, -31, -33, -31, -33, -33, -33, -33]"
2022/01/04/HMI.m2022.01.04_08.00.00.jpg,B3.2,-88,-31,"['B2.7', 'B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -88, -60, -88, -88, 89, -88]","[-31, -33, -31, -33, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_09.00.00.jpg,B3.2,-88,-31,"['B2.7', 'B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -88, -60, -88, -88, 89, -88]","[-31, -33, -31, -33, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_10.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -60, -88, -88, 89, -88]","[-33, -31, -33, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_11.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -60, -88, -88, 89, -88]","[-33, -31, -33, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_12.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.2', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -60, -88, -88, 89, -88]","[-33, -31, -33, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_13.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -88, -88, 89, -88]","[-33, -31, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_14.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -88, -88, 89, -88]","[-33, -31, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_15.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -88, -88, 89, -88]","[-33, -31, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_16.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.1', 'B2.0', 'B1.9']","[-88, -88, -88, -88, 89, -88]","[-33, -31, -33, -33, -17, -33]"
2022/01/04/HMI.m2022.01.04_17.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.1', 'B2.0', 'B1.7']","[-88, -88, -88, -88, 89, -83]","[-33, -31, -33, -33, -17, -34]"
2022/01/04/HMI.m2022.01.04_18.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.0', 'B1.7']","[-88, -88, -88, 89, -83]","[-33, -31, -33, -17, -34]"
2022/01/04/HMI.m2022.01.04_19.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.0', 'B1.7']","[-88, -88, -88, 89, -83]","[-33, -31, -33, -17, -34]"
2022/01/04/HMI.m2022.01.04_20.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.1', 'B2.0', 'B1.7']","[-88, -88, -88, 89, -83]","[-33, -31, -33, -17, -34]"
2022/01/05/HMI.m2022.01.05_00.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.0', 'B1.7']","[-88, -88, 89, -83]","[-33, -31, -17, -34]"
2022/01/05/HMI.m2022.01.05_01.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.0', 'B1.7']","[-88, -88, 89, -83]","[-33, -31, -17, -34]"
2022/01/05/HMI.m2022.01.05_02.00.00.jpg,B3.2,-88,-31,"['B2.6', 'B2.3', 'B2.0', 'B1.7']","[-88, -88, 89, -83]","[-33, -31, -17, -34]"
2022/01/05/HMI.m2022.01.05_03.00.00.jpg,B3.2,-88,-31,"['B2.3', 'B2.0', 'B1.7']","[-88, 89, -83]","[-31, -17, -34]"
2022/01/05/HMI.m2022.01.05_04.00.00.jpg,B3.4,-40,-31,"['B3.2', 'B2.3', 'B2.0', 'B1.7']","[-88, -88, 89, -83]","[-31, -31, -17, -34]"
2022/01/05/HMI.m2022.01.05_05.00.00.jpg,B3.4,-40,-31,"['B3.2', 'B2.5', 'B2.0', 'B1.7']","[-88, -41, 89, -83]","[-31, -31, -17, -34]"
2022/01/05/HMI.m2022.01.05_06.00.00.jpg,B3.4,-40,-31,"['B2.5', 'B2.0', 'B1.7']","[-41, 89, -83]","[-31, -17, -34]"
2022/01/05/HMI.m2022.01.05_07.00.00.jpg,B3.4,-40,-31,"['B2.5', 'B2.0', 'B1.7']","[-41, 89, -83]","[-31, -17, -34]"
2022/01/05/HMI.m2022.01.05_08.00.00.jpg,B3.4,-40,-31,"['B2.5', 'B1.7']","[-41, -83]","[-31, -34]"
2022/01/05/HMI.m2022.01.05_09.00.00.jpg,B3.4,-40,-31,"['B2.5', 'B1.7']","[-41, -83]","[-31, -34]"
2022/01/05/HMI.m2022.01.05_10.00.00.jpg,B3.8,-32,-31,"['B3.5', 'B3.4', 'B2.5', 'B1.7']","[-32, -40, -41, -83]","[-31, -31, -31, -34]"
2022/01/05/HMI.m2022.01.05_11.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5', 'B1.7']","[-32, -32, -40, -41, -83]","[-31, -31, -31, -31, -34]"
2022/01/05/HMI.m2022.01.05_12.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5', 'B1.7']","[-32, -32, -40, -41, -83]","[-31, -31, -31, -31, -34]"
2022/01/05/HMI.m2022.01.05_13.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5', 'B1.7']","[-32, -32, -40, -41, -83]","[-31, -31, -31, -31, -34]"
2022/01/05/HMI.m2022.01.05_14.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5', 'B1.7']","[-32, -32, -40, -41, -83]","[-31, -31, -31, -31, -34]"
2022/01/05/HMI.m2022.01.05_15.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5', 'B1.7']","[-32, -32, -40, -41, -83]","[-31, -31, -31, -31, -34]"
2022/01/05/HMI.m2022.01.05_16.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5', 'B1.7']","[-32, -32, -40, -41, -83]","[-31, -31, -31, -31, -34]"
2022/01/05/HMI.m2022.01.05_17.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5']","[-32, -32, -40, -41]","[-31, -31, -31, -31]"
2022/01/05/HMI.m2022.01.05_18.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.5', 'B3.4', 'B2.5']","[-32, -32, -40, -41]","[-31, -31, -31, -31]"
2022/01/05/HMI.m2022.01.05_19.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.8', 'B3.5', 'B3.4', 'B2.5']","[-32, -27, -32, -40, -41]","[-31, -31, -31, -31, -31]"
2022/01/05/HMI.m2022.01.05_20.00.00.jpg,B4.2,-34,-31,"['B3.8', 'B3.8', 'B3.5', 'B3.4', 'B2.5']","[-32, -27, -32, -40, -41]","[-31, -31, -31, -31, -31]"
2022/01/07/HMI.m2022.01.07_00.00.00.jpg,C2.7,-14,-29,"['C1.1', 'B9.2', 'B7.8', 'B7.1', 'B7.1', 'B6.8', 'B6.6', 'B5.9', 'B5.4', 'B5.2', 'B4.4', 'B4.0']","[-19, -88, -15, -88, -17, -88, -24, -17, -60, -18, -88, -18]","[-31, 21, -32, 20, -30, 21, -29, -32, -34, -31, 20, -31]"
2022/01/07/HMI.m2022.01.07_01.00.00.jpg,C2.7,-14,-29,"['C1.1', 'B9.2', 'B8.5', 'B7.8', 'B7.1', 'B7.1', 'B6.8', 'B6.6', 'B5.9', 'B5.4', 'B5.2', 'B4.4', 'B4.0']","[-19, -88, -14, -15, -88, -17, -88, -24, -17, -60, -18, -88, -18]","[-31, 21, -30, -32, 20, -30, 21, -29, -32, -34, -31, 20, -31]"
2022/01/07/HMI.m2022.01.07_02.00.00.jpg,C2.7,-14,-29,"['C1.1', 'B9.2', 'B8.5', 'B7.8', 'B7.1', 'B7.1', 'B6.8', 'B5.9', 'B5.4', 'B5.2', 'B4.4', 'B4.0']","[-19, -88, -14, -15, -88, -17, -88, -17, -60, -18, -88, -18]","[-31, 21, -30, -32, 20, -30, 21, -32, -34, -31, 20, -31]"
2022/01/07/HMI.m2022.01.07_03.00.00.jpg,C2.7,-14,-29,"['C1.1', 'B9.2', 'B8.5', 'B7.8', 'B7.2', 'B7.1', 'B7.1', 'B7.0', 'B6.8', 'B5.9', 'B5.4', 'B5.2', 'B4.4', 'B4.0']","[-19, -88, -14, -15, -11, -88, -17, -9, -88, -17, -60, -18, -88, -18]","[-31, 21, -30, -32, -29, 20, -30, -32, 21, -32, -34, -31, 20, -31]"
