label,goes_class,fl_location,flare_start
2013/08/11/HMI.m2013.08.11_06.00.00.jpg,C8.4,"(-25, -20)",2013-08-11 21:47:00
2013/08/11/HMI.m2013.08.11_07.00.00.jpg,C8.4,"(-25, -20)",2013-08-11 21:47:00
2013/08/11/HMI.m2013.08.11_08.00.00.jpg,C8.4,"(-25, -20)",2013-08-11 21:47:00
2013/08/11/HMI.m2013.08.11_09.00.00.jpg,C8.4,"(-25, -20)",2013-08-11 21:47:00
2013/08/11/HMI.m2013.08.11_10.00.00.jpg,C8.4,"(-25, -20)",2013-08-11 21:47:00
2013/08/11/HMI.m2013.08.11_11.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_12.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_13.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_14.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_15.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_16.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_17.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_18.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_19.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_20.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_21.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_22.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/11/HMI.m2013.08.11_23.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_00.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_01.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_02.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_03.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_04.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_05.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_06.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_07.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_08.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_09.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_10.00.00.jpg,M1.5,"(-19, -17)",2013-08-12 10:21:00
2013/08/12/HMI.m2013.08.12_11.00.00.jpg,C1.1,"(90, 14)",2013-08-13 05:04:00
2013/08/12/HMI.m2013.08.12_12.00.00.jpg,C2.8,"(90, 14)",2013-08-13 11:35:00
2013/08/12/HMI.m2013.08.12_13.00.00.jpg,C2.8,"(90, 14)",2013-08-13 11:35:00
2013/08/12/HMI.m2013.08.12_14.00.00.jpg,C2.8,"(90, 14)",2013-08-13 11:35:00
2013/08/12/HMI.m2013.08.12_15.00.00.jpg,C2.8,"(90, 14)",2013-08-13 11:35:00
2013/08/12/HMI.m2013.08.12_16.00.00.jpg,C2.8,"(90, 14)",2013-08-13 11:35:00
2013/08/12/HMI.m2013.08.12_17.00.00.jpg,C2.8,"(90, 14)",2013-08-13 11:35:00
2013/08/12/HMI.m2013.08.12_18.00.00.jpg,C2.8,"(90, 14)",2013-08-13 11:35:00
2013/08/12/HMI.m2013.08.12_19.00.00.jpg,C4.6,"(90, 14)",2013-08-13 18:46:00
2013/08/12/HMI.m2013.08.12_20.00.00.jpg,C4.6,"(90, 14)",2013-08-13 18:46:00
2013/08/12/HMI.m2013.08.12_21.00.00.jpg,C4.6,"(90, 14)",2013-08-13 18:46:00
2013/08/13/HMI.m2013.08.13_01.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_02.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_03.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_04.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_05.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_06.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_07.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_08.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_09.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_10.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_11.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_12.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_13.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_14.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_15.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_16.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_17.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_18.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_19.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_20.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_21.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_22.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/13/HMI.m2013.08.13_23.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/14/HMI.m2013.08.14_00.00.00.jpg,C4.9,"(90, 14)",2013-08-14 00:22:00
2013/08/14/HMI.m2013.08.14_01.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_02.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_03.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_04.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_05.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_06.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_07.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_08.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_09.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_10.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_11.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_12.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_13.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_14.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_15.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_16.00.00.jpg,C3.6,"(12, -23)",2013-08-14 16:50:00
2013/08/14/HMI.m2013.08.14_17.00.00.jpg,C1.6,"(16.374694897702817, -21)",2013-08-14 22:49:00
2013/08/14/HMI.m2013.08.14_18.00.00.jpg,C2.1,"(2, -6)",2013-08-15 17:48:00
2013/08/14/HMI.m2013.08.14_19.00.00.jpg,C2.1,"(2, -6)",2013-08-15 17:48:00
2013/08/14/HMI.m2013.08.14_20.00.00.jpg,C2.1,"(2, -6)",2013-08-15 17:48:00
2013/08/14/HMI.m2013.08.14_21.00.00.jpg,C2.1,"(2, -6)",2013-08-15 17:48:00
2013/08/14/HMI.m2013.08.14_22.00.00.jpg,C2.1,"(2, -6)",2013-08-15 17:48:00
2013/08/14/HMI.m2013.08.14_23.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_00.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_01.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_02.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_03.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_04.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_05.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_06.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_07.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_08.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_09.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_10.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_11.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_12.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_13.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_14.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_15.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/15/HMI.m2013.08.15_16.00.00.jpg,C2.9,"(37, -21)",2013-08-15 22:08:00
2013/08/16/HMI.m2013.08.16_00.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_01.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_02.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_03.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_04.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_05.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_06.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_07.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_08.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_09.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_10.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_11.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_12.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_13.00.00.jpg,C2.6,"(12, -6)",2013-08-16 13:11:00
2013/08/16/HMI.m2013.08.16_14.00.00.jpg,C1.8,"(-87.7454215564058, 17.025020290214606)",2013-08-17 13:27:00
2013/08/16/HMI.m2013.08.16_15.00.00.jpg,C1.8,"(-87.7454215564058, 17.025020290214606)",2013-08-17 13:27:00
2013/08/16/HMI.m2013.08.16_16.00.00.jpg,C1.8,"(-87.7454215564058, 17.025020290214606)",2013-08-17 13:27:00
2013/08/16/HMI.m2013.08.16_17.00.00.jpg,C1.8,"(-87.7454215564058, 17.025020290214606)",2013-08-17 13:27:00
2013/08/16/HMI.m2013.08.16_18.00.00.jpg,C1.8,"(-87.7454215564058, 17.025020290214606)",2013-08-17 13:27:00
2013/08/16/HMI.m2013.08.16_19.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/16/HMI.m2013.08.16_20.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/16/HMI.m2013.08.16_21.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/16/HMI.m2013.08.16_22.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/16/HMI.m2013.08.16_23.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_00.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_01.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_02.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_03.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_04.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_05.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_06.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_07.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_08.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_09.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_10.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_11.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_12.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_13.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_14.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_15.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_16.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_17.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_18.00.00.jpg,M3.3,"(30, -7)",2013-08-17 18:16:00
2013/08/17/HMI.m2013.08.17_19.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/17/HMI.m2013.08.17_20.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/17/HMI.m2013.08.17_21.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/17/HMI.m2013.08.17_22.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/17/HMI.m2013.08.17_23.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_00.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_01.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_02.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_03.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_04.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_05.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_06.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_07.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_08.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_09.00.00.jpg,C1.6,"(-87.72946515663347, 14.02803781941354)",2013-08-18 11:24:00
2013/08/18/HMI.m2013.08.18_10.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_11.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_12.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_13.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_14.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_15.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_16.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_17.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_18.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_19.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_20.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_21.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_22.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/18/HMI.m2013.08.18_23.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_00.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_01.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_02.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_03.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_04.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_05.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_06.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_07.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_08.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_09.00.00.jpg,C2.2,"(-85, 27)",2013-08-19 09:10:00
2013/08/19/HMI.m2013.08.19_10.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_11.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_12.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_13.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_14.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_15.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_16.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_17.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_18.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_19.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_20.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_21.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_22.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/19/HMI.m2013.08.19_23.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/20/HMI.m2013.08.20_00.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/20/HMI.m2013.08.20_01.00.00.jpg,C1.8,"(61.87156168557345, -4)",2013-08-20 01:25:00
2013/08/20/HMI.m2013.08.20_02.00.00.jpg,C1.6,"(66.87569675667491, -4)",2013-08-20 09:57:00
2013/08/20/HMI.m2013.08.20_03.00.00.jpg,C1.6,"(66.87569675667491, -4)",2013-08-20 09:57:00
2013/08/20/HMI.m2013.08.20_04.00.00.jpg,C1.6,"(66.87569675667491, -4)",2013-08-20 09:57:00
2013/08/20/HMI.m2013.08.20_05.00.00.jpg,C1.6,"(66.87569675667491, -4)",2013-08-20 09:57:00
2013/08/20/HMI.m2013.08.20_06.00.00.jpg,C1.6,"(66.87569675667491, -4)",2013-08-20 09:57:00
2013/08/20/HMI.m2013.08.20_07.00.00.jpg,C1.6,"(66.87569675667491, -4)",2013-08-20 09:57:00
2013/08/20/HMI.m2013.08.20_08.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_09.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_10.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_11.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_12.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_13.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_14.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_15.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_16.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_17.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_18.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_20.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_21.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_22.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/20/HMI.m2013.08.20_23.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/21/HMI.m2013.08.21_00.00.00.jpg,C2.2,"(-55, 14)",2013-08-21 07:25:00
2013/08/22/HMI.m2013.08.22_00.00.00.jpg,C4.1,"(-9, -18)",2013-08-22 04:49:00
2013/08/22/HMI.m2013.08.22_01.00.00.jpg,C4.1,"(-9, -18)",2013-08-22 04:49:00
2013/08/22/HMI.m2013.08.22_02.00.00.jpg,C4.1,"(-9, -18)",2013-08-22 04:49:00
2013/08/22/HMI.m2013.08.22_03.00.00.jpg,C4.1,"(-9, -18)",2013-08-22 04:49:00
2013/08/22/HMI.m2013.08.22_04.00.00.jpg,C4.1,"(-9, -18)",2013-08-22 04:49:00
2013/08/22/HMI.m2013.08.22_05.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_06.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_07.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_08.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_09.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_10.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_11.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_12.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_13.00.00.jpg,C2.4,"(90, -6)",2013-08-22 13:16:00
2013/08/22/HMI.m2013.08.22_14.00.00.jpg,C1.9,"(-27.098803835761363, 14)",2013-08-22 21:16:00
2013/08/22/HMI.m2013.08.22_15.00.00.jpg,C1.9,"(-27.098803835761363, 14)",2013-08-22 21:16:00
2013/08/22/HMI.m2013.08.22_16.00.00.jpg,C1.9,"(-27.098803835761363, 14)",2013-08-22 21:16:00
2013/08/24/HMI.m2013.08.24_00.00.00.jpg,NF,unk,unk
2013/08/24/HMI.m2013.08.24_01.00.00.jpg,NF,unk,unk
2013/08/24/HMI.m2013.08.24_02.00.00.jpg,NF,unk,unk
2013/08/24/HMI.m2013.08.24_03.00.00.jpg,NF,unk,unk
2013/08/24/HMI.m2013.08.24_04.00.00.jpg,NF,unk,unk
2013/08/24/HMI.m2013.08.24_05.00.00.jpg,NF,unk,unk
