label,goes_class,original_goes_class,file_size_bytes,fl_lon,fl_lat,rest_fl,rest_lon,rest_lat
2013/03/06/HMI.m2013.03.06_16.00.00.jpg,0,B7.3,48578,-40.1325636972,-20.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/06/HMI.m2013.03.06_17.00.00.jpg,0,C1.5,48571,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/06/HMI.m2013.03.06_18.00.00.jpg,0,C1.5,48610,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/06/HMI.m2013.03.06_19.00.00.jpg,0,C1.5,48597,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/06/HMI.m2013.03.06_20.00.00.jpg,0,C1.5,48672,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/06/HMI.m2013.03.06_21.00.00.jpg,0,C1.5,48746,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/06/HMI.m2013.03.06_22.00.00.jpg,0,C1.5,48643,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/06/HMI.m2013.03.06_23.00.00.jpg,0,C1.5,48360,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/07/HMI.m2013.03.07_00.00.00.jpg,0,C1.5,48320,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/07/HMI.m2013.03.07_01.00.00.jpg,0,C1.5,48193,79.7513851513,-12.0,"['B7.3', 'B4.5']","[-40.1325636972, 79.6098562949]","[-20.0, -13.0]"
2013/03/07/HMI.m2013.03.07_02.00.00.jpg,0,C1.5,48207,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_03.00.00.jpg,0,C1.5,48368,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_04.00.00.jpg,0,C1.5,48461,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_05.00.00.jpg,0,C1.5,48509,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_06.00.00.jpg,0,C1.5,48624,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_08.00.00.jpg,0,C1.5,41123,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_09.00.00.jpg,0,C1.5,48707,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_10.00.00.jpg,0,C1.5,48561,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_11.00.00.jpg,0,C1.5,48595,79.7513851513,-12.0,['B4.5'],[79.6098562949],[-13.0]
2013/03/07/HMI.m2013.03.07_12.00.00.jpg,0,C1.5,48774,79.7513851513,-12.0,,,
2013/03/07/HMI.m2013.03.07_13.00.00.jpg,0,C1.5,48645,79.7513851513,-12.0,,,
2013/03/07/HMI.m2013.03.07_14.00.00.jpg,0,C1.5,48847,79.7513851513,-12.0,,,
2013/03/07/HMI.m2013.03.07_15.00.00.jpg,0,C1.5,48965,79.7513851513,-12.0,,,
2013/03/07/HMI.m2013.03.07_16.00.00.jpg,0,C1.5,48876,79.7513851513,-12.0,,,
2013/03/07/HMI.m2013.03.07_17.00.00.jpg,0,B6.8,48777,80.9029188207,17.0,,,
2013/03/07/HMI.m2013.03.07_18.00.00.jpg,0,B6.8,48602,80.9029188207,17.0,,,
2013/03/07/HMI.m2013.03.07_19.00.00.jpg,0,B6.8,48692,80.9029188207,17.0,,,
2013/03/07/HMI.m2013.03.07_20.00.00.jpg,0,B6.8,48782,80.9029188207,17.0,,,
2013/03/07/HMI.m2013.03.07_21.00.00.jpg,0,B6.8,48775,80.9029188207,17.0,,,
2013/03/07/HMI.m2013.03.07_22.00.00.jpg,0,B6.8,48604,80.9029188207,17.0,,,
2013/03/07/HMI.m2013.03.07_23.00.00.jpg,0,B6.8,48284,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_00.00.00.jpg,0,B6.8,48255,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_01.00.00.jpg,0,B6.8,48231,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_02.00.00.jpg,0,B6.8,48283,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_03.00.00.jpg,0,B6.8,48340,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_04.00.00.jpg,0,B6.8,48543,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_05.00.00.jpg,0,B6.8,48583,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_06.00.00.jpg,0,B6.8,48590,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_08.00.00.jpg,0,B6.8,40454,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_09.00.00.jpg,0,B6.8,48924,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_10.00.00.jpg,0,B6.8,48705,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_11.00.00.jpg,0,B6.8,48749,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_12.00.00.jpg,0,B6.8,48958,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_13.00.00.jpg,0,B6.8,48767,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_14.00.00.jpg,0,B6.8,48947,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_15.00.00.jpg,0,B6.8,48980,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_16.00.00.jpg,0,B6.8,48902,80.9029188207,17.0,,,
2013/03/08/HMI.m2013.03.08_17.00.00.jpg,0,NF,48980,unk,unk,,,
2013/03/08/HMI.m2013.03.08_18.00.00.jpg,0,NF,48979,unk,unk,,,
2013/03/08/HMI.m2013.03.08_19.00.00.jpg,0,NF,48966,unk,unk,,,
2013/03/08/HMI.m2013.03.08_20.00.00.jpg,0,NF,49011,unk,unk,,,
2013/03/08/HMI.m2013.03.08_21.00.00.jpg,0,NF,48783,unk,unk,,,
2013/03/08/HMI.m2013.03.08_22.00.00.jpg,0,NF,48832,unk,unk,,,
2013/03/08/HMI.m2013.03.08_23.00.00.jpg,0,NF,48608,unk,unk,,,
2013/03/09/HMI.m2013.03.09_00.00.00.jpg,0,NF,48408,unk,unk,,,
2013/03/09/HMI.m2013.03.09_01.00.00.jpg,0,NF,48376,unk,unk,,,
2013/03/09/HMI.m2013.03.09_02.00.00.jpg,0,NF,48447,unk,unk,,,
2013/03/09/HMI.m2013.03.09_03.00.00.jpg,0,NF,48516,unk,unk,,,
2013/03/09/HMI.m2013.03.09_04.00.00.jpg,0,B6.7,48520,-28.9439042819,12.0,,,
2013/03/09/HMI.m2013.03.09_05.00.00.jpg,0,B6.7,48670,-28.9439042819,12.0,,,
2013/03/09/HMI.m2013.03.09_06.00.00.jpg,0,B6.7,48773,-28.9439042819,12.0,['B4.9'],[-27.7063490393],[12.0]
2013/03/09/HMI.m2013.03.09_08.00.00.jpg,0,B6.7,40354,-28.9439042819,12.0,['B4.9'],[-27.7063490393],[12.0]
2013/03/09/HMI.m2013.03.09_09.00.00.jpg,0,B6.7,48817,-28.9439042819,12.0,['B4.9'],[-27.7063490393],[12.0]
2013/03/09/HMI.m2013.03.09_10.00.00.jpg,0,B6.7,48704,-28.9439042819,12.0,['B4.9'],[-27.7063490393],[12.0]
2013/03/09/HMI.m2013.03.09_11.00.00.jpg,0,B6.7,48996,-28.9439042819,12.0,['B4.9'],[-27.7063490393],[12.0]
2013/03/09/HMI.m2013.03.09_12.00.00.jpg,0,B6.7,49042,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_13.00.00.jpg,0,B6.7,49007,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_14.00.00.jpg,0,B6.7,48781,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_15.00.00.jpg,0,B6.7,48946,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_16.00.00.jpg,0,B6.7,48969,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_17.00.00.jpg,0,B6.7,48755,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_18.00.00.jpg,0,B6.7,48978,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_19.00.00.jpg,0,B6.7,49001,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_20.00.00.jpg,0,B6.7,48987,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_21.00.00.jpg,0,B6.7,49070,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_22.00.00.jpg,0,B6.7,48969,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/09/HMI.m2013.03.09_23.00.00.jpg,0,B6.7,48607,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/10/HMI.m2013.03.10_00.00.00.jpg,0,B6.7,48655,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/10/HMI.m2013.03.10_01.00.00.jpg,0,B6.7,48557,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/10/HMI.m2013.03.10_02.00.00.jpg,0,B6.7,48760,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/10/HMI.m2013.03.10_03.00.00.jpg,0,B6.7,48808,-28.9439042819,12.0,"['B5.1', 'B4.9']","[24.991531145846796, -27.7063490393]","[17.99245087891839, 12.0]"
2013/03/10/HMI.m2013.03.10_04.00.00.jpg,0,B5.1,48753,24.991531145846796,17.99245087891839,['B4.9'],[-27.7063490393],[12.0]
2013/03/10/HMI.m2013.03.10_05.00.00.jpg,0,B5.1,48895,24.991531145846796,17.99245087891839,['B4.9'],[-27.7063490393],[12.0]
2013/03/10/HMI.m2013.03.10_06.00.00.jpg,0,B5.1,49058,24.991531145846796,17.99245087891839,,,
2013/03/10/HMI.m2013.03.10_08.00.00.jpg,0,B5.1,40575,24.991531145846796,17.99245087891839,,,
2013/03/10/HMI.m2013.03.10_09.00.00.jpg,0,B5.1,49117,24.991531145846796,17.99245087891839,,,
2013/03/10/HMI.m2013.03.10_10.00.00.jpg,0,B5.1,48844,24.991531145846796,17.99245087891839,,,
2013/03/10/HMI.m2013.03.10_11.00.00.jpg,0,B5.1,48909,24.991531145846796,17.99245087891839,['B3.9'],[-87.0149665738457],[9.871465656814916]
2013/03/10/HMI.m2013.03.10_12.00.00.jpg,0,B3.9,49059,-87.0149665738457,9.871465656814916,,,
2013/03/10/HMI.m2013.03.10_13.00.00.jpg,0,B3.9,48938,-87.0149665738457,9.871465656814916,,,
2013/03/10/HMI.m2013.03.10_14.00.00.jpg,0,B3.9,49033,-87.0149665738457,9.871465656814916,,,
2013/03/10/HMI.m2013.03.10_15.00.00.jpg,0,B3.9,49150,-87.0149665738457,9.871465656814916,,,
2013/03/10/HMI.m2013.03.10_16.00.00.jpg,0,B3.9,48971,-87.0149665738457,9.871465656814916,,,
2013/03/10/HMI.m2013.03.10_17.00.00.jpg,0,C1.6,49067,-74.1517160062,9.0,"['B9.9', 'B3.9']","[24.0, -87.0149665738457]","[-20.0, 9.871465656814916]"
2013/03/10/HMI.m2013.03.10_18.00.00.jpg,0,C1.6,48896,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B3.9']","[24.0, -86.91639950264317, -87.0149665738457]","[-20.0, 10.858576171728854, 9.871465656814916]"
2013/03/10/HMI.m2013.03.10_19.00.00.jpg,0,C1.6,48832,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B3.9']","[24.0, -86.91639950264317, -87.0149665738457]","[-20.0, 10.858576171728854, 9.871465656814916]"
2013/03/10/HMI.m2013.03.10_20.00.00.jpg,0,C1.6,48886,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B3.9']","[24.0, -86.91639950264317, -87.0149665738457]","[-20.0, 10.858576171728854, 9.871465656814916]"
2013/03/10/HMI.m2013.03.10_21.00.00.jpg,0,C1.6,48845,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B3.9']","[24.0, -86.91639950264317, -87.0149665738457]","[-20.0, 10.858576171728854, 9.871465656814916]"
2013/03/10/HMI.m2013.03.10_22.00.00.jpg,0,C1.6,48798,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B3.9']","[24.0, -86.91639950264317, -87.0149665738457]","[-20.0, 10.858576171728854, 9.871465656814916]"
2013/03/10/HMI.m2013.03.10_23.00.00.jpg,0,C1.6,48608,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B3.9']","[24.0, -86.91639950264317, -87.0149665738457]","[-20.0, 10.858576171728854, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_00.00.00.jpg,0,C1.6,48826,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_01.00.00.jpg,0,C1.6,48597,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_02.00.00.jpg,0,C1.6,48664,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_03.00.00.jpg,0,C1.6,48752,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_04.00.00.jpg,0,C1.6,48842,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_05.00.00.jpg,0,C1.6,49003,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_06.00.00.jpg,0,C1.6,49128,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_08.00.00.jpg,0,C1.6,41078,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_09.00.00.jpg,0,C1.6,49214,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_10.00.00.jpg,0,C1.6,48992,-74.1517160062,9.0,"['B9.9', 'B6.8', 'B6.7', 'B3.9']","[24.0, -86.91639950264317, 23.9324139927, -87.0149665738457]","[-20.0, 10.858576171728854, -19.0, 9.871465656814916]"
2013/03/11/HMI.m2013.03.11_11.00.00.jpg,0,C2.0,49080,2.3756143224,24.0,"['C1.6', 'B9.9', 'B6.8', 'B6.7']","[-74.1517160062, 24.0, -86.91639950264317, 23.9324139927]","[9.0, -20.0, 10.858576171728854, -19.0]"
2013/03/11/HMI.m2013.03.11_13.00.00.jpg,0,C2.0,49068,2.3756143224,24.0,"['C1.6', 'B9.9', 'B6.8', 'B6.7']","[-74.1517160062, 24.0, -86.91639950264317, 23.9324139927]","[9.0, -20.0, 10.858576171728854, -19.0]"
2013/03/11/HMI.m2013.03.11_14.00.00.jpg,0,C2.0,49208,2.3756143224,24.0,"['C1.6', 'B9.9', 'B6.8', 'B6.7']","[-74.1517160062, 24.0, -86.91639950264317, 23.9324139927]","[9.0, -20.0, 10.858576171728854, -19.0]"
2013/03/11/HMI.m2013.03.11_15.00.00.jpg,0,C2.0,49037,2.3756143224,24.0,"['C1.6', 'C1.0', 'B9.9', 'B6.8', 'B6.7']","[-74.1517160062, -63.704946229700006, 24.0, -86.91639950264317, 23.9324139927]","[9.0, 9.0, -20.0, 10.858576171728854, -19.0]"
2013/03/11/HMI.m2013.03.11_16.00.00.jpg,0,C2.0,49039,2.3756143224,24.0,"['C1.6', 'C1.0', 'B9.9', 'B6.8', 'B6.7']","[-74.1517160062, -63.704946229700006, 24.0, -86.91639950264317, 23.9324139927]","[9.0, 9.0, -20.0, 10.858576171728854, -19.0]"
2013/03/11/HMI.m2013.03.11_17.00.00.jpg,0,C2.0,49017,2.3756143224,24.0,"['C1.0', 'B6.8', 'B6.7']","[-63.704946229700006, -86.91639950264317, 23.9324139927]","[9.0, 10.858576171728854, -19.0]"
2013/03/11/HMI.m2013.03.11_18.00.00.jpg,0,C2.0,48893,2.3756143224,24.0,"['C1.0', 'B6.7']","[-63.704946229700006, 23.9324139927]","[9.0, -19.0]"
2013/03/11/HMI.m2013.03.11_19.00.00.jpg,0,C2.0,48983,2.3756143224,24.0,"['C1.0', 'B6.7']","[-63.704946229700006, 23.9324139927]","[9.0, -19.0]"
2013/03/11/HMI.m2013.03.11_20.00.00.jpg,0,C2.0,48852,2.3756143224,24.0,"['C1.0', 'B6.7']","[-63.704946229700006, 23.9324139927]","[9.0, -19.0]"
2013/03/11/HMI.m2013.03.11_21.00.00.jpg,0,C2.0,48686,2.3756143224,24.0,"['C1.0', 'B6.7']","[-63.704946229700006, 23.9324139927]","[9.0, -19.0]"
2013/03/11/HMI.m2013.03.11_22.00.00.jpg,0,C2.0,48545,2.3756143224,24.0,"['C1.0', 'B6.7']","[-63.704946229700006, 23.9324139927]","[9.0, -19.0]"
2013/03/11/HMI.m2013.03.11_23.00.00.jpg,0,C3.6,48537,41.0,-21.0,"['C2.0', 'C1.0', 'B6.7']","[2.3756143224, -63.704946229700006, 23.9324139927]","[24.0, 9.0, -19.0]"
2013/03/12/HMI.m2013.03.12_00.00.00.jpg,0,C3.6,48419,41.0,-21.0,"['C2.0', 'C1.8', 'C1.0']","[2.3756143224, -34.8339313598, -63.704946229700006]","[24.0, 9.0, 9.0]"
2013/03/12/HMI.m2013.03.12_01.00.00.jpg,0,C3.6,48312,41.0,-21.0,"['C2.0', 'C1.8', 'C1.0']","[2.3756143224, -34.8339313598, -63.704946229700006]","[24.0, 9.0, 9.0]"
2013/03/12/HMI.m2013.03.12_02.00.00.jpg,0,C3.6,48472,41.0,-21.0,"['C2.0', 'C1.8', 'C1.0']","[2.3756143224, -34.8339313598, -63.704946229700006]","[24.0, 9.0, 9.0]"
2013/03/12/HMI.m2013.03.12_03.00.00.jpg,0,C3.6,48325,41.0,-21.0,"['C2.0', 'C1.8', 'C1.0']","[2.3756143224, -34.8339313598, -63.704946229700006]","[24.0, 9.0, 9.0]"
2013/03/12/HMI.m2013.03.12_04.00.00.jpg,0,C3.6,48503,41.0,-21.0,"['C2.0', 'C1.8', 'C1.0']","[2.3756143224, -34.8339313598, -63.704946229700006]","[24.0, 9.0, 9.0]"
2013/03/12/HMI.m2013.03.12_05.00.00.jpg,0,C3.6,48810,41.0,-21.0,"['C2.0', 'C1.8', 'C1.1', 'C1.0']","[2.3756143224, -34.8339313598, 38.6455094292, -63.704946229700006]","[24.0, 9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_06.00.00.jpg,0,C3.6,48864,41.0,-21.0,"['C2.0', 'C1.8', 'C1.1', 'C1.0']","[2.3756143224, -34.8339313598, 38.6455094292, -63.704946229700006]","[24.0, 9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_08.00.00.jpg,0,C3.6,41563,41.0,-21.0,"['C2.0', 'C1.8', 'C1.1', 'C1.0']","[2.3756143224, -34.8339313598, 38.6455094292, -63.704946229700006]","[24.0, 9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_09.00.00.jpg,0,C3.6,48683,41.0,-21.0,"['C2.0', 'C1.8', 'C1.1', 'C1.0']","[2.3756143224, -34.8339313598, 38.6455094292, -63.704946229700006]","[24.0, 9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_10.00.00.jpg,0,C3.6,48505,41.0,-21.0,"['C2.0', 'C1.8', 'C1.1', 'C1.0']","[2.3756143224, -34.8339313598, 38.6455094292, -63.704946229700006]","[24.0, 9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_11.00.00.jpg,0,C3.6,48715,41.0,-21.0,"['C1.8', 'C1.1', 'C1.0']","[-34.8339313598, 38.6455094292, -63.704946229700006]","[9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_12.00.00.jpg,0,C3.6,48806,41.0,-21.0,"['C1.8', 'C1.1', 'C1.0']","[-34.8339313598, 38.6455094292, -63.704946229700006]","[9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_13.00.00.jpg,0,C3.6,48918,41.0,-21.0,"['C1.8', 'C1.1', 'C1.0']","[-34.8339313598, 38.6455094292, -63.704946229700006]","[9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_14.00.00.jpg,0,C3.6,48972,41.0,-21.0,"['C1.8', 'C1.1', 'C1.0']","[-34.8339313598, 38.6455094292, -63.704946229700006]","[9.0, -19.0, 9.0]"
2013/03/12/HMI.m2013.03.12_15.00.00.jpg,0,C3.6,48774,41.0,-21.0,"['C1.8', 'C1.1']","[-34.8339313598, 38.6455094292]","[9.0, -19.0]"
2013/03/12/HMI.m2013.03.12_16.00.00.jpg,0,C3.6,48856,41.0,-21.0,"['C1.8', 'C1.1']","[-34.8339313598, 38.6455094292]","[9.0, -19.0]"
2013/03/12/HMI.m2013.03.12_17.00.00.jpg,0,C3.6,48708,41.0,-21.0,"['C1.8', 'C1.4', 'C1.1']","[-34.8339313598, -12.0, 38.6455094292]","[9.0, 5.0, -19.0]"
2013/03/12/HMI.m2013.03.12_18.00.00.jpg,0,C3.6,48813,41.0,-21.0,"['C1.8', 'C1.4', 'C1.1']","[-34.8339313598, -12.0, 38.6455094292]","[9.0, 5.0, -19.0]"
2013/03/12/HMI.m2013.03.12_19.00.00.jpg,0,C3.6,48773,41.0,-21.0,"['C1.8', 'C1.4', 'C1.1']","[-34.8339313598, -12.0, 38.6455094292]","[9.0, 5.0, -19.0]"
2013/03/12/HMI.m2013.03.12_20.00.00.jpg,0,C3.6,48739,41.0,-21.0,"['C1.8', 'C1.4', 'C1.1', 'B6.5']","[-34.8339313598, -12.0, 38.6455094292, 47.0]","[9.0, 5.0, -19.0, -19.0]"
2013/03/12/HMI.m2013.03.12_21.00.00.jpg,0,C3.6,48685,41.0,-21.0,"['C1.8', 'C1.4', 'C1.1', 'B6.5']","[-34.8339313598, -12.0, 38.6455094292, 47.0]","[9.0, 5.0, -19.0, -19.0]"
2013/03/12/HMI.m2013.03.12_22.00.00.jpg,0,C3.6,48528,41.0,-21.0,"['C1.8', 'C1.4', 'C1.1', 'B6.5']","[-34.8339313598, -12.0, 38.6455094292, 47.0]","[9.0, 5.0, -19.0, -19.0]"
2013/03/12/HMI.m2013.03.12_23.00.00.jpg,0,C1.8,48528,-34.8339313598,9.0,"['C1.4', 'C1.1', 'B6.5']","[-12.0, 38.6455094292, 47.0]","[5.0, -19.0, -19.0]"
2013/03/13/HMI.m2013.03.13_00.00.00.jpg,0,C1.4,48302,-12.0,5.0,"['C1.1', 'B6.6', 'B6.5']","[38.6455094292, 25.805521445, 47.0]","[-19.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_01.00.00.jpg,0,C1.4,48241,-12.0,5.0,"['C1.1', 'B6.6', 'B6.5']","[38.6455094292, 25.805521445, 47.0]","[-19.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_02.00.00.jpg,0,C1.4,48260,-12.0,5.0,"['C1.1', 'B6.6', 'B6.5']","[38.6455094292, 25.805521445, 47.0]","[-19.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_03.00.00.jpg,0,C1.4,48235,-12.0,5.0,"['C1.1', 'B6.6', 'B6.5']","[38.6455094292, 25.805521445, 47.0]","[-19.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_04.00.00.jpg,0,C1.4,48490,-12.0,5.0,"['C1.1', 'B6.6', 'B6.5']","[38.6455094292, 25.805521445, 47.0]","[-19.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_05.00.00.jpg,0,C1.4,48535,-12.0,5.0,"['B6.6', 'B6.5']","[25.805521445, 47.0]","[14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_06.00.00.jpg,0,C2.1,48674,27.0,13.0,"['C1.4', 'B6.6', 'B6.5']","[-12.0, 25.805521445, 47.0]","[5.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_08.00.00.jpg,0,C2.1,42410,27.0,13.0,"['C1.4', 'B6.6', 'B6.5']","[-12.0, 25.805521445, 47.0]","[5.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_09.00.00.jpg,0,C2.1,48521,27.0,13.0,"['C1.4', 'B6.6', 'B6.5']","[-12.0, 25.805521445, 47.0]","[5.0, 14.0, -19.0]"
2013/03/13/HMI.m2013.03.13_10.00.00.jpg,0,C2.1,48427,27.0,13.0,"['C1.4', 'B6.6', 'B6.5']","[-12.0, 25.805521445, 47.0]","[5.0, 14.0, -19.0]"
