label,target,goes_class,fl_lon,fl_lat,rest_fl,rest_lon,rest_lat
2011/09/25/HMI.m2011.09.25_11.00.00.jpg,1,M4.0,-34.0,13.0,"['M3.7', 'M2.2', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.7', 'C5.2', 'C4.7', 'C3.3', 'C3.3']","[-43.0, 75.0, 78.0, -33.0, 82.63319821157012, 77.0, -43.0, -33.0, -31.5954726798, -31.0, -30.990227825329956]","[16.0, -28.0, -28.0, 13.0, -27.94570851587903, -28.0, 15.0, 16.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_12.00.00.jpg,1,M4.0,-34.0,13.0,"['M3.7', 'M2.2', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C4.7', 'C3.3', 'C3.3']","[-43.0, 75.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -31.5954726798, -31.0, -30.990227825329956]","[16.0, -28.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_14.00.00.jpg,1,M4.0,-34.0,13.0,"['M3.7', 'M2.2', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.7', 'C3.3', 'C3.3']","[-43.0, 75.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -31.5954726798, -31.0, -30.990227825329956]","[16.0, -28.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_15.00.00.jpg,1,M4.0,-34.0,13.0,"['M3.7', 'M2.6', 'M2.2', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.7', 'C3.3', 'C3.3']","[-43.0, -30.0, 75.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -31.5954726798, -31.0, -30.990227825329956]","[16.0, 14.0, -28.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_16.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'M2.2', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.7', 'C3.3', 'C3.3']","[-30.0, 75.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -31.5954726798, -31.0, -30.990227825329956]","[14.0, -28.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_17.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3']","[-30.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956]","[14.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_18.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3']","[-30.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956]","[14.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_19.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3']","[-30.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956]","[14.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_20.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3']","[-30.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956]","[14.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684]"
2011/09/25/HMI.m2011.09.25_21.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8']","[-30.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0]","[14.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0]"
2011/09/25/HMI.m2011.09.25_22.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C8.6', 'C8.6', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8']","[-30.0, 78.0, -33.0, 82.63319821157012, 77.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0]","[14.0, -28.0, 13.0, -27.94570851587903, -28.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0]"
2011/09/25/HMI.m2011.09.25_23.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8']","[-30.0, 78.0, -33.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0]","[14.0, -28.0, 13.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0]"
2011/09/26/HMI.m2011.09.26_00.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C5.2', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8']","[-30.0, 78.0, -33.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0]","[14.0, -28.0, 13.0, 16.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0]"
2011/09/26/HMI.m2011.09.26_01.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C9.5', 'C8.8', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8']","[-30.0, 78.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0]","[14.0, -28.0, 13.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0]"
2011/09/26/HMI.m2011.09.26_02.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C8.8', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8', 'C1.1']","[-30.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0, -22.993082245018456]","[14.0, 13.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_03.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C8.8', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8', 'C1.1']","[-30.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0, -22.993082245018456]","[14.0, 13.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_04.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C8.8', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8', 'C1.1']","[-30.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0, -22.993082245018456]","[14.0, 13.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_05.00.00.jpg,1,M4.0,-34.0,13.0,"['M2.6', 'C8.8', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8', 'C1.1']","[-30.0, -33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0, -22.993082245018456]","[14.0, 13.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_06.00.00.jpg,1,M2.6,-30.0,14.0,"['C8.8', 'C5.1', 'C4.8', 'C4.7', 'C3.3', 'C3.3', 'C1.8', 'C1.1']","[-33.0, -29.0355094298, -25.0, -31.5954726798, -31.0, -30.990227825329956, -24.0, -22.993082245018456]","[13.0, 13.0, 14.0, 12.0, 13.0, 12.998560910801684, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_08.00.00.jpg,1,M2.6,-30.0,14.0,"['C5.1', 'C4.8', 'C3.3', 'C3.3', 'C3.3', 'C1.8', 'C1.1']","[-29.0355094298, -25.0, -31.0, -30.990227825329956, -16.0, -24.0, -22.993082245018456]","[13.0, 14.0, 13.0, 12.998560910801684, 15.0, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_09.00.00.jpg,1,M2.6,-30.0,14.0,"['C5.1', 'C4.8', 'C3.3', 'C3.3', 'C3.3', 'C2.4', 'C1.8', 'C1.1']","[-29.0355094298, -25.0, -31.0, -30.990227825329956, -16.0, -17.0, -24.0, -22.993082245018456]","[13.0, 14.0, 13.0, 12.998560910801684, 15.0, 10.0, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_10.00.00.jpg,1,M2.6,-30.0,14.0,"['C5.1', 'C4.8', 'C3.3', 'C2.4', 'C1.8', 'C1.1']","[-29.0355094298, -25.0, -16.0, -17.0, -24.0, -22.993082245018456]","[13.0, 14.0, 15.0, 10.0, 14.0, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_11.00.00.jpg,1,M2.6,-30.0,14.0,"['C5.1', 'C4.8', 'C3.3', 'C2.4', 'C1.8', 'C1.8', 'C1.1']","[-29.0355094298, -25.0, -16.0, -17.0, -24.0, -16.994970046978324, -22.993082245018456]","[13.0, 14.0, 15.0, 10.0, 14.0, 13.997971033997269, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_12.00.00.jpg,1,M2.6,-30.0,14.0,"['C5.1', 'C4.8', 'C3.3', 'C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1']","[-29.0355094298, -25.0, -16.0, -17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456]","[13.0, 14.0, 15.0, 10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_13.00.00.jpg,1,M2.6,-30.0,14.0,"['C5.1', 'C4.8', 'C3.3', 'C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1']","[-29.0355094298, -25.0, -16.0, -17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456]","[13.0, 14.0, 15.0, 10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_14.00.00.jpg,1,M2.6,-30.0,14.0,"['C4.8', 'C3.3', 'C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1']","[-25.0, -16.0, -17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456]","[14.0, 15.0, 10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_15.00.00.jpg,0,C4.8,-25.0,14.0,"['C3.3', 'C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1']","[-16.0, -17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456]","[15.0, 10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_16.00.00.jpg,0,C4.8,-25.0,14.0,"['C3.3', 'C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1']","[-16.0, -17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456]","[15.0, 10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_17.00.00.jpg,0,C3.3,-16.0,15.0,"['C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1']","[-17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456]","[10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_18.00.00.jpg,0,C3.3,-16.0,15.0,"['C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1']","[-17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456]","[10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988]"
2011/09/26/HMI.m2011.09.26_19.00.00.jpg,0,C3.3,-16.0,15.0,"['C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1', 'C1.1']","[-17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456, -14.0]","[10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988, 14.0]"
2011/09/26/HMI.m2011.09.26_20.00.00.jpg,0,C3.3,-16.0,15.0,"['C2.4', 'C1.8', 'C1.8', 'C1.3', 'C1.1', 'C1.1']","[-17.0, -24.0, -16.994970046978324, -11.996500739938485, -22.993082245018456, -14.0]","[10.0, 14.0, 13.997971033997269, 13.997922683916771, 12.998393035408988, 14.0]"
2011/09/26/HMI.m2011.09.26_21.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C1.8', 'C1.3', 'C1.1', 'C1.1']","[-16.0, -17.0, -16.994970046978324, -11.996500739938485, -22.993082245018456, -14.0]","[15.0, 10.0, 13.997971033997269, 13.997922683916771, 12.998393035408988, 14.0]"
2011/09/26/HMI.m2011.09.26_22.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C1.8', 'C1.3', 'C1.1', 'C1.1']","[-16.0, -17.0, -16.994970046978324, -11.996500739938485, -22.993082245018456, -14.0]","[15.0, 10.0, 13.997971033997269, 13.997922683916771, 12.998393035408988, 14.0]"
2011/09/26/HMI.m2011.09.26_23.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'C1.1']","[-16.0, -17.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -22.993082245018456, -14.0]","[15.0, 10.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 12.998393035408988, 14.0]"
2011/09/27/HMI.m2011.09.27_00.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'C1.1']","[-16.0, -17.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -22.993082245018456, -14.0]","[15.0, 10.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 12.998393035408988, 14.0]"
2011/09/27/HMI.m2011.09.27_01.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'C1.1']","[-16.0, -17.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -22.993082245018456, -14.0]","[15.0, 10.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 12.998393035408988, 14.0]"
2011/09/27/HMI.m2011.09.27_02.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C1.8', 'C1.7', 'C1.3', 'C1.1']","[-16.0, -17.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -14.0]","[15.0, 10.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 14.0]"
2011/09/27/HMI.m2011.09.27_03.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C2.0', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'B9.5']","[-16.0, -17.0, -7.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -14.0, -3.9988738595562263]","[15.0, 10.0, 11.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 14.0, 9.999021537804834]"
2011/09/27/HMI.m2011.09.27_04.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C2.0', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'B9.5']","[-16.0, -17.0, -7.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -14.0, -3.9988738595562263]","[15.0, 10.0, 11.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 14.0, 9.999021537804834]"
2011/09/27/HMI.m2011.09.27_05.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C2.0', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'B9.5']","[-16.0, -17.0, -7.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -14.0, -3.9988738595562263]","[15.0, 10.0, 11.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 14.0, 9.999021537804834]"
2011/09/27/HMI.m2011.09.27_06.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C3.3', 'C2.4', 'C2.0', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'B9.5']","[-16.0, -17.0, -7.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -14.0, -3.9988738595562263]","[15.0, 10.0, 11.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 14.0, 9.999021537804834]"
2011/09/27/HMI.m2011.09.27_08.00.00.jpg,0,C6.4,-9.7717140584,13.0,"['C2.4', 'C2.0', 'C1.8', 'C1.7', 'C1.3', 'C1.1', 'B9.5']","[-17.0, -7.0, -16.994970046978324, -5.998256528296793, -11.996500739938485, -14.0, -3.9988738595562263]","[10.0, 11.0, 13.997971033997269, 14.997596517225215, 13.997922683916771, 14.0, 9.999021537804834]"
2011/09/28/HMI.m2011.09.28_00.00.00.jpg,1,M1.2,-3.0,13.0,"['C9.3', 'C2.0', 'C1.4', 'B9.7', 'B9.5']","[1.0, -7.0, -2.0, -6.0, -3.9988738595562263]","[15.0, 11.0, 14.0, 16.0, 9.999021537804834]"
2011/09/28/HMI.m2011.09.28_01.00.00.jpg,1,M1.2,-3.0,13.0,"['C9.3', 'C2.0', 'C1.4', 'C1.0', 'B9.7', 'B9.5', 'B7.7']","[1.0, -7.0, -2.0, 4.998585987003159, -6.0, -3.9988738595562263, 1.9994288107389844]","[15.0, 11.0, 14.0, 10.998759259102172, 16.0, 9.999021537804834, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_02.00.00.jpg,1,M1.2,-3.0,13.0,"['C9.3', 'C2.0', 'C1.4', 'C1.0', 'B9.7', 'B9.5', 'B7.7']","[1.0, -7.0, -2.0, 4.998585987003159, -6.0, -3.9988738595562263, 1.9994288107389844]","[15.0, 11.0, 14.0, 10.998759259102172, 16.0, 9.999021537804834, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_03.00.00.jpg,1,M1.2,-3.0,13.0,"['C9.3', 'C1.4', 'C1.0', 'B9.7', 'B7.7']","[1.0, -2.0, 4.998585987003159, -6.0, 1.9994288107389844]","[15.0, 14.0, 10.998759259102172, 16.0, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_04.00.00.jpg,1,M1.2,-3.0,13.0,"['C9.3', 'C1.4', 'C1.0', 'B9.7', 'B7.7']","[1.0, -2.0, 4.998585987003159, -6.0, 1.9994288107389844]","[15.0, 14.0, 10.998759259102172, 16.0, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_05.00.00.jpg,1,M1.2,-3.0,13.0,"['C9.3', 'C1.4', 'C1.0', 'B9.7', 'B7.7']","[1.0, -2.0, 4.998585987003159, -6.0, 1.9994288107389844]","[15.0, 14.0, 10.998759259102172, 16.0, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_18.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0', 'B7.7']","[-22.0, 4.998585987003159, 1.9994288107389844]","[15.0, 10.998759259102172, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_19.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0', 'B7.7']","[-22.0, 4.998585987003159, 1.9994288107389844]","[15.0, 10.998759259102172, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_20.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0', 'B7.7']","[-22.0, 4.998585987003159, 1.9994288107389844]","[15.0, 10.998759259102172, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_21.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0', 'B7.7']","[-22.0, 4.998585987003159, 1.9994288107389844]","[15.0, 10.998759259102172, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_22.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0', 'B7.7']","[-22.0, 4.998585987003159, 1.9994288107389844]","[15.0, 10.998759259102172, 12.998162441798472]"
2011/09/28/HMI.m2011.09.28_23.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0', 'B7.7']","[-22.0, 4.998585987003159, 1.9994288107389844]","[15.0, 10.998759259102172, 12.998162441798472]"
2011/09/29/HMI.m2011.09.29_00.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0', 'B7.7']","[-22.0, 4.998585987003159, 1.9994288107389844]","[15.0, 10.998759259102172, 12.998162441798472]"
2011/09/29/HMI.m2011.09.29_01.00.00.jpg,0,C2.7,11.0,10.0,['C1.3'],[-22.0],[15.0]
2011/09/29/HMI.m2011.09.29_02.00.00.jpg,0,C2.7,11.0,10.0,['C1.3'],[-22.0],[15.0]
2011/09/29/HMI.m2011.09.29_03.00.00.jpg,0,C2.7,11.0,10.0,"['C1.3', 'C1.0']","[-22.0, 34.0]","[15.0, 14.0]"
2011/09/29/HMI.m2011.09.29_04.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.3', 'C1.0']","[11.0, -22.0, 34.0]","[10.0, 15.0, 14.0]"
2011/09/29/HMI.m2011.09.29_05.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.3', 'C1.0']","[11.0, -22.0, 34.0]","[10.0, 15.0, 14.0]"
2011/09/29/HMI.m2011.09.29_06.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.3', 'C1.0']","[11.0, -22.0, 34.0]","[10.0, 15.0, 14.0]"
2011/09/29/HMI.m2011.09.29_08.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.3', 'C1.0']","[11.0, -22.0, 34.0]","[10.0, 15.0, 14.0]"
2011/09/29/HMI.m2011.09.29_09.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.3', 'C1.0']","[11.0, -22.0, 34.0]","[10.0, 15.0, 14.0]"
2011/09/29/HMI.m2011.09.29_10.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.3', 'C1.0']","[11.0, -22.0, 34.0]","[10.0, 15.0, 14.0]"
2011/09/29/HMI.m2011.09.29_11.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.0']","[11.0, 34.0]","[10.0, 14.0]"
2011/09/29/HMI.m2011.09.29_12.00.00.jpg,0,C7.7,-10.0,8.0,"['C2.7', 'C1.0']","[11.0, 34.0]","[10.0, 14.0]"
2011/09/29/HMI.m2011.09.29_13.00.00.jpg,0,C7.7,-10.0,8.0,"['C1.0', 'B7.3']","[34.0, -87.74712308602301]","[14.0, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_14.00.00.jpg,0,C7.7,-10.0,8.0,"['C1.0', 'B7.6', 'B7.3']","[34.0, 28.99109545115878, -87.74712308602301]","[14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_15.00.00.jpg,0,C7.7,-10.0,8.0,"['C1.0', 'B7.6', 'B7.3']","[34.0, 28.99109545115878, -87.74712308602301]","[14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_16.00.00.jpg,0,C7.7,-10.0,8.0,"['C1.0', 'B7.6', 'B7.3']","[34.0, 28.99109545115878, -87.74712308602301]","[14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_17.00.00.jpg,0,C7.7,-10.0,8.0,"['C1.0', 'B7.6', 'B7.3']","[34.0, 28.99109545115878, -87.74712308602301]","[14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_18.00.00.jpg,0,C7.7,-10.0,8.0,"['C1.0', 'B7.6', 'B7.3']","[34.0, 28.99109545115878, -87.74712308602301]","[14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_19.00.00.jpg,1,M1.0,-6.0,8.0,"['C7.7', 'C3.4', 'C1.0', 'B7.6', 'B7.3']","[-10.0, -51.0435893858, 34.0, 28.99109545115878, -87.74712308602301]","[8.0, 14.0, 14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_20.00.00.jpg,1,M1.0,-6.0,8.0,"['C7.7', 'C3.4', 'C1.0', 'B7.6', 'B7.3']","[-10.0, -51.0435893858, 34.0, 28.99109545115878, -87.74712308602301]","[8.0, 14.0, 14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_21.00.00.jpg,1,M1.0,-6.0,8.0,"['C7.7', 'C3.4', 'C1.1', 'C1.0', 'B7.6', 'B7.3']","[-10.0, -51.0435893858, 30.0, 34.0, 28.99109545115878, -87.74712308602301]","[8.0, 14.0, 15.0, 14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_22.00.00.jpg,1,M1.0,-6.0,8.0,"['C7.7', 'C3.4', 'C1.1', 'C1.0', 'B7.6', 'B7.3']","[-10.0, -51.0435893858, 30.0, 34.0, 28.99109545115878, -87.74712308602301]","[8.0, 14.0, 15.0, 14.0, 8.999451173305985, 17.024810163199312]"
2011/09/29/HMI.m2011.09.29_23.00.00.jpg,1,M1.0,-6.0,8.0,"['C7.7', 'C3.4', 'C1.1', 'C1.0', 'B7.6', 'B7.3']","[-10.0, -51.0435893858, 30.0, 34.0, 28.99109545115878, -87.74712308602301]","[8.0, 14.0, 15.0, 14.0, 8.999451173305985, 17.024810163199312]"
2011/09/30/HMI.m2011.09.30_00.00.00.jpg,1,M1.0,-6.0,8.0,"['C7.7', 'C3.4', 'C1.1', 'C1.0', 'B7.6', 'B7.3']","[-10.0, -51.0435893858, 30.0, 34.0, 28.99109545115878, -87.74712308602301]","[8.0, 14.0, 15.0, 14.0, 8.999451173305985, 17.024810163199312]"
2011/09/30/HMI.m2011.09.30_01.00.00.jpg,1,M1.0,-6.0,8.0,"['C7.7', 'C3.4', 'C1.1', 'C1.0', 'B7.6', 'B7.3']","[-10.0, -51.0435893858, 30.0, 34.0, 28.99109545115878, -87.74712308602301]","[8.0, 14.0, 15.0, 14.0, 8.999451173305985, 17.024810163199312]"
